0, 0, Header, 1, 6, 480
1, 0, Start_track
1, 0, Title_t, "Untitled"
1, 0, Time_signature, 3, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 500000
1, 0, Marker_t, "Beethoven"
1, 1440, Tempo, 324324
1, 1440, Marker_t, "Molto Allegro e con brio"
1, 2880, Marker_t, "Piano Sonata No.4"
1, 4200, Tempo, 327868
1, 4320, Tempo, 324324
1, 4320, Marker_t, "hisamori@bekkoame.or.jp"
1, 5760, Marker_t, "Mail in English only"
1, 7080, Tempo, 327868
1, 7200, Tempo, 324324
1, 7200, Marker_t, "Thank you!"
1, 8640, Marker_t, "Oct. 97"
1, 9960, Tempo, 327868
1, 10080, Tempo, 324324
1, 12840, Tempo, 327868
1, 12960, Tempo, 324324
1, 15000, Tempo, 327868
1, 15120, Tempo, 324324
1, 18600, Tempo, 327868
1, 18885, Tempo, 324324
1, 22920, Tempo, 327868
1, 23040, Tempo, 324324
1, 24360, Tempo, 327868
1, 24585, Tempo, 324324
1, 30120, Tempo, 327868
1, 30345, Tempo, 324324
1, 35760, Tempo, 327868
1, 35880, Tempo, 331491
1, 36000, Tempo, 324324
1, 40290, Tempo, 327868
1, 41760, Tempo, 324324
1, 46035, Tempo, 327868
1, 47280, Tempo, 335195
1, 47520, Tempo, 331491
1, 48960, Tempo, 337078
1, 50400, Tempo, 324324
1, 53240, Tempo, 327868
1, 53280, Tempo, 324324
1, 56100, Tempo, 327868
1, 56385, Tempo, 324324
1, 58920, Tempo, 327868
1, 59265, Tempo, 324324
1, 61800, Tempo, 327868
1, 62160, Tempo, 324324
1, 64680, Tempo, 327868
1, 64800, Tempo, 324324
1, 67560, Tempo, 327868
1, 69000, Tempo, 331491
1, 70200, Tempo, 335195
1, 70440, Tempo, 337078
1, 70770, Tempo, 324324
1, 73320, Tempo, 327868
1, 73680, Tempo, 324324
1, 76200, Tempo, 327868
1, 76515, Tempo, 324324
1, 79080, Tempo, 327868
1, 79440, Tempo, 324324
1, 83400, Tempo, 327868
1, 84375, Tempo, 331491
1, 84600, Tempo, 335195
1, 84765, Tempo, 352941
1, 84960, Tempo, 359281
1, 85680, Tempo, 331491
1, 87720, Tempo, 337078
1, 88560, Tempo, 331491
1, 90600, Tempo, 337078
1, 91440, Tempo, 331491
1, 94200, Tempo, 335195
1, 94320, Tempo, 331491
1, 96480, Tempo, 335195
1, 97200, Tempo, 331491
1, 99870, Tempo, 335195
1, 100080, Tempo, 331491
1, 102750, Tempo, 335195
1, 102960, Tempo, 331491
1, 105630, Tempo, 335195
1, 105840, Tempo, 331491
1, 110760, Tempo, 335195
1, 110880, Tempo, 327868
1, 113640, Tempo, 331491
1, 113760, Tempo, 324324
1, 116280, Tempo, 327868
1, 116415, Tempo, 331491
1, 116895, Tempo, 419580
1, 117360, Tempo, 324324
1, 119400, Tempo, 327868
1, 119520, Tempo, 324324
1, 122280, Tempo, 327868
1, 122400, Tempo, 324324
1, 125160, Tempo, 327868
1, 125280, Tempo, 324324
1, 128040, Tempo, 327868
1, 128160, Tempo, 324324
1, 130920, Tempo, 327868
1, 131040, Tempo, 324324
1, 133650, Tempo, 327868
1, 133920, Tempo, 324324
1, 139320, Tempo, 327868
1, 139470, Tempo, 331491
1, 139680, Tempo, 324324
1, 142320, Tempo, 327868
1, 142440, Tempo, 335195
1, 142560, Tempo, 327868
1, 145200, Tempo, 335195
1, 145440, Tempo, 324324
1, 150960, Tempo, 327868
1, 151080, Tempo, 331491
1, 151200, Tempo, 324324
1, 156840, Tempo, 327868
1, 156960, Tempo, 324324
1, 159720, Tempo, 335195
1, 159840, Tempo, 324324
1, 160440, Tempo, 327868
1, 160560, Tempo, 324324
1, 163320, Tempo, 327868
1, 163440, Tempo, 324324
1, 166200, Tempo, 327868
1, 166320, Tempo, 324324
1, 169080, Tempo, 327868
1, 169200, Tempo, 324324
1, 171735, Tempo, 327868
1, 171960, Tempo, 340909
1, 172080, Tempo, 324324
1, 174840, Tempo, 327868
1, 174960, Tempo, 324324
1, 177720, Tempo, 327868
1, 177840, Tempo, 324324
1, 180600, Tempo, 327868
1, 180720, Tempo, 324324
1, 182520, Tempo, 327868
1, 182760, Tempo, 331491
1, 182880, Tempo, 324324
1, 183240, Tempo, 327868
1, 183360, Tempo, 324324
1, 184560, Tempo, 327868
1, 184800, Tempo, 324324
1, 186015, Tempo, 327868
1, 186240, Tempo, 324324
1, 187440, Tempo, 327868
1, 187680, Tempo, 324324
1, 188865, Tempo, 327868
1, 189120, Tempo, 324324
1, 190320, Tempo, 335195
1, 190560, Tempo, 324324
1, 195600, Tempo, 327868
