0, 0, Header, 1, 6, 480
1, 0, Start_track
1, 0, Title_t, "Untitled"
1, 0, Time_signature, 2, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 476190
1, 0, Marker_t, "Beethoven "
1, 720, Tempo, 441176
1, 960, Marker_t, "Allegro vavace"
1, 1870, Tempo, 447761
1, 1920, Marker_t, "Piano Sonata No.2"
1, 2400, Tempo, 517241
1, 2640, Tempo, 441176
1, 3780, Tempo, 447761
1, 3840, Marker_t, "hisamori@bekkoame.or.jp"
1, 4320, Tempo, 517241
1, 4550, Tempo, 444444
1, 4800, Tempo, 441176
1, 4800, Marker_t, "'97 Oct."
1, 5760, Marker_t, "Mail in English only!"
1, 7560, Tempo, 447761
1, 7680, Marker_t, "Thanks"
1, 7920, Tempo, 750000
1, 8160, Tempo, 441176
1, 8400, Tempo, 240000
1, 8640, Tempo, 441176
1, 10450, Tempo, 447761
1, 10560, Tempo, 441176
1, 12430, Tempo, 447761
1, 12480, Tempo, 441176
1, 14290, Tempo, 447761
1, 14400, Tempo, 441176
1, 16210, Tempo, 447761
1, 16320, Tempo, 447761
1, 18180, Tempo, 461538
1, 19177, Tempo, 472440
1, 19440, Tempo, 508474
1, 19920, Tempo, 441176
1, 21070, Tempo, 447761
1, 21600, Tempo, 500000
1, 21840, Tempo, 441176
1, 23880, Tempo, 454545
1, 24000, Tempo, 441176
1, 25800, Tempo, 447761
1, 25920, Tempo, 441176
1, 27740, Tempo, 444444
1, 27840, Tempo, 441176
1, 29640, Tempo, 444444
1, 30007, Tempo, 465116
1, 30240, Tempo, 444444
1, 30480, Tempo, 495867
1, 30740, Tempo, 441176
1, 31620, Tempo, 444444
1, 31680, Tempo, 441176
1, 33540, Tempo, 444444
1, 33600, Tempo, 441176
1, 35460, Tempo, 444444
1, 35520, Tempo, 441176
1, 37380, Tempo, 444444
1, 37440, Tempo, 441176
1, 39300, Tempo, 444444
1, 40200, Tempo, 454545
1, 40320, Tempo, 451127
1, 42120, Tempo, 458015
1, 42240, Tempo, 451127
1, 43790, Tempo, 461538
1, 43920, Tempo, 472440
1, 44290, Tempo, 458015
1, 46040, Tempo, 461538
1, 46080, Tempo, 458015
1, 47940, Tempo, 465116
1, 48000, Tempo, 461538
1, 49860, Tempo, 472440
1, 49920, Tempo, 472440
1, 51480, Tempo, 472440
1, 51720, Tempo, 487804
1, 51840, Tempo, 472440
1, 52690, Tempo, 476190
1, 53730, Tempo, 480000
1, 54670, Tempo, 487804
1, 55140, Tempo, 495867
1, 55440, Tempo, 600000
1, 55810, Tempo, 441176
1, 57540, Tempo, 444444
1, 57600, Tempo, 441176
1, 58020, Tempo, 444444
1, 58080, Tempo, 441176
1, 59460, Tempo, 444444
1, 59520, Tempo, 441176
1, 61380, Tempo, 444444
1, 61440, Tempo, 441176
1, 61860, Tempo, 444444
1, 61920, Tempo, 441176
1, 63300, Tempo, 444444
1, 63360, Tempo, 441176
1, 65220, Tempo, 444444
1, 65280, Tempo, 441176
1, 65700, Tempo, 444444
1, 65760, Tempo, 441176
1, 67140, Tempo, 444444
1, 67620, Tempo, 451127
1, 67680, Tempo, 441176
1, 69060, Tempo, 444444
1, 69540, Tempo, 451127
1, 69600, Tempo, 441176
1, 70980, Tempo, 444444
1, 71460, Tempo, 451127
1, 71520, Tempo, 444444
1, 72780, Tempo, 447761
1, 72840, Tempo, 461538
1, 72960, Tempo, 441176
1, 73860, Tempo, 447761
1, 73920, Tempo, 500000
1, 74385, Tempo, 444444
1, 74640, Tempo, 447761
1, 74880, Tempo, 441176
1, 75780, Tempo, 447761
1, 75840, Tempo, 500000
1, 76312, Tempo, 444444
1, 76800, Tempo, 441176
1, 77700, Tempo, 444444
1, 78660, Tempo, 447761
1, 79680, Tempo, 517241
1, 80160, Tempo, 444444
1, 80640, Tempo, 444444
1, 80947, Tempo, 441176
1, 82400, Tempo, 447761
1, 82485, Tempo, 487804
1, 82560, Tempo, 454545
1, 83520, Tempo, 461538
1, 84787, Tempo, 441176
1, 86240, Tempo, 447761
1, 86325, Tempo, 487804
1, 86400, Tempo, 454545
1, 87360, Tempo, 461538
1, 88447, Tempo, 441176
1, 89220, Tempo, 444444
1, 89280, Tempo, 441176
1, 91140, Tempo, 444444
1, 91200, Tempo, 441176
1, 93060, Tempo, 444444
1, 93120, Tempo, 441176
1, 94980, Tempo, 444444
1, 95040, Tempo, 441176
1, 96900, Tempo, 444444
1, 99607, Tempo, 458015
1, 99840, Tempo, 451127
1, 101640, Tempo, 458015
1, 101760, Tempo, 451127
1, 103560, Tempo, 458015
1, 103680, Tempo, 451127
1, 105480, Tempo, 458015
1, 105600, Tempo, 451127
1, 107460, Tempo, 458015
1, 108420, Tempo, 465116
1, 109320, Tempo, 472440
1, 111230, Tempo, 480000
1, 112800, Tempo, 487804
1, 116160, Tempo, 1000000
1, 116880, Tempo, 441176
1, 118020, Tempo, 447761
1, 118560, Tempo, 500000
1, 118800, Tempo, 441176
1, 119040, Tempo, 441176
1, 119940, Tempo, 447761
1, 120480, Tempo, 517241
1, 120700, Tempo, 444444
1, 120960, Tempo, 441176
1, 124200, Tempo, 444444
1, 124320, Tempo, 461538
1, 124860, Tempo, 441176
1, 130500, Tempo, 444444
1, 130620, Tempo, 441176
1, 136260, Tempo, 444444
1, 136380, Tempo, 441176
1, 141830, Tempo, 444444
1, 141960, Tempo, 447761
1, 142040, Tempo, 454545
1, 142140, Tempo, 441176
1, 145680, Tempo, 444444
1, 145800, Tempo, 447761
1, 145880, Tempo, 454545
1, 145990, Tempo, 441176
1, 151620, Tempo, 451127
1, 152640, Tempo, 458015
1, 153600, Tempo, 2222222
1, 154320, Tempo, 441176
1, 156370, Tempo, 447761
1, 156480, Tempo, 441176
1, 158300, Tempo, 447761
1, 158400, Tempo, 441176
1, 160200, Tempo, 447761
1, 160320, Tempo, 441176
1, 162840, Tempo, 550458
1, 162960, Tempo, 441176
1, 165000, Tempo, 444444
