0, 0, Header, 1, 6, 480
1, 0, Start_track
1, 0, Title_t, "Untitled"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 500000
1, 0, Marker_t, "Allegro"
1, 1440, Tempo, 256410
1, 1920, Tempo, 254237
1, 1920, Marker_t, "Piano Sonata No.1"
1, 3600, Tempo, 260869
1, 3840, Tempo, 256410
1, 3840, Marker_t, "hisamori@bekkoame.or.jp"
1, 4320, Tempo, 254237
1, 5280, Tempo, 256410
1, 5760, Tempo, 254237
1, 5760, Marker_t, "1997 Oct."
1, 7450, Tempo, 260869
1, 7680, Tempo, 256410
1, 7680, Marker_t, "Mail in English only"
1, 8175, Tempo, 254237
1, 9360, Tempo, 260869
1, 9600, Tempo, 258620
1, 9600, Marker_t, "Thank you!"
1, 10095, Tempo, 256410
1, 11175, Tempo, 260869
1, 11520, Tempo, 260869
1, 12000, Tempo, 258620
1, 12960, Tempo, 301507
1, 13200, Tempo, 265486
1, 13560, Tempo, 271493
1, 14400, Tempo, 260869
1, 15045, Tempo, 265486
1, 15360, Tempo, 301507
1, 15480, Tempo, 306122
1, 15600, Tempo, 769230
1, 15855, Tempo, 600000
1, 16800, Tempo, 256410
1, 17050, Tempo, 258620
1, 17280, Tempo, 256410
1, 18960, Tempo, 260869
1, 19200, Tempo, 256410
1, 19680, Tempo, 254237
1, 20100, Tempo, 256410
1, 20160, Tempo, 254237
1, 21060, Tempo, 256410
1, 21585, Tempo, 254237
1, 22020, Tempo, 256410
1, 22080, Tempo, 254237
1, 22980, Tempo, 256410
1, 23520, Tempo, 254237
1, 23940, Tempo, 256410
1, 24000, Tempo, 254237
1, 24900, Tempo, 256410
1, 25455, Tempo, 254237
1, 25860, Tempo, 256410
1, 25920, Tempo, 254237
1, 26820, Tempo, 256410
1, 27360, Tempo, 254237
1, 27780, Tempo, 256410
1, 27840, Tempo, 254237
1, 28540, Tempo, 258620
1, 28800, Tempo, 256410
1, 29055, Tempo, 254237
1, 30660, Tempo, 256410
1, 30720, Tempo, 258620
1, 30960, Tempo, 254237
1, 32400, Tempo, 258620
1, 32640, Tempo, 256410
1, 32895, Tempo, 254237
1, 34330, Tempo, 256410
1, 34560, Tempo, 258620
1, 35055, Tempo, 254237
1, 36420, Tempo, 256410
1, 37680, Tempo, 258620
1, 38025, Tempo, 276497
1, 38400, Tempo, 256410
1, 38775, Tempo, 254237
1, 41730, Tempo, 256410
1, 42345, Tempo, 254237
1, 45615, Tempo, 256410
1, 46200, Tempo, 254237
1, 49575, Tempo, 256410
1, 50070, Tempo, 254237
1, 59460, Tempo, 256410
1, 59625, Tempo, 254237
1, 63240, Tempo, 258620
1, 63960, Tempo, 254237
1, 65160, Tempo, 256410
1, 65280, Tempo, 254237
1, 67080, Tempo, 256410
1, 67200, Tempo, 254237
1, 70920, Tempo, 256410
1, 71640, Tempo, 254237
1, 72840, Tempo, 256410
1, 72960, Tempo, 254237
1, 74760, Tempo, 256410
1, 74880, Tempo, 254237
1, 78225, Tempo, 256410
1, 78480, Tempo, 263157
1, 78960, Tempo, 260869
1, 79560, Tempo, 263157
1, 79785, Tempo, 260869
1, 83400, Tempo, 263157
1, 83625, Tempo, 260869
1, 87225, Tempo, 263157
1, 87480, Tempo, 260869
1, 89790, Tempo, 288461
1, 90240, Tempo, 285714
1, 92160, Tempo, 500000
1, 92670, Tempo, 258620
1, 93600, Tempo, 260869
1, 94080, Tempo, 258620
1, 95760, Tempo, 260869
1, 96000, Tempo, 260869
1, 96240, Tempo, 258620
1, 97695, Tempo, 260869
1, 97920, Tempo, 260869
1, 98145, Tempo, 258620
1, 99360, Tempo, 260869
1, 99840, Tempo, 258620
1, 101535, Tempo, 260869
1, 101760, Tempo, 260869
1, 101985, Tempo, 258620
1, 103455, Tempo, 263157
1, 103680, Tempo, 260869
1, 103920, Tempo, 258620
1, 105345, Tempo, 265486
1, 105600, Tempo, 263157
1, 105945, Tempo, 258620
1, 109200, Tempo, 260869
1, 109545, Tempo, 258620
1, 113040, Tempo, 260869
1, 113400, Tempo, 258620
1, 116895, Tempo, 260869
1, 117240, Tempo, 258620
1, 120840, Tempo, 260869
1, 121335, Tempo, 258620
1, 124560, Tempo, 260869
1, 124935, Tempo, 258620
1, 128415, Tempo, 260869
1, 128745, Tempo, 258620
1, 132240, Tempo, 260869
1, 132600, Tempo, 258620
1, 136110, Tempo, 260869
1, 136440, Tempo, 258620
1, 140040, Tempo, 260869
1, 140265, Tempo, 258620
1, 155280, Tempo, 265486
1, 155640, Tempo, 258620
1, 163080, Tempo, 260869
1, 163200, Tempo, 258620
1, 170835, Tempo, 260869
1, 170880, Tempo, 258620
1, 174690, Tempo, 260869
1, 174720, Tempo, 258620
1, 178440, Tempo, 260869
